stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,content,outline,shading,material,polarity,design_tag,is_conflict,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,content_face_accent_side,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-bysa-klam__cf-of-sn-mv-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-white_center-gray,cf-of-sn-mv-pwg,face,face,none,vase,outer-white_center-gray,conflict,True,content|outline,material,face,white,gray,black,,left,0.0,0.0,False,8384046497323539999,78108,v1,png/wm-bysa-klam__cf-of-sn-mv-pwg.png,svg/wm-bysa-klam__cf-of-sn-mv-pwg.svg,4bc1b001386aa63c96400cd299000277fcb1c82ebae2777c442e06f187382acb,7b9461ceaedbeeae9ed5e50368f9b5e920ed97104e052227ac37f21e251372df,0.5205873863369812,0.6109506858656838,0.002657278354584747,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":""left"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8384046497323539999,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sn-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-gray,ca-oa-sn-ma-pbg,ambiguous,ambiguous,none,ambiguous,outer-black_center-gray,ambiguous,False,,,vase,gray,black,white,,,0.0,0.0,False,6560527544545900613,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pbg.png,svg/wm-bysa-klam__ca-oa-sn-ma-pbg.svg,ca5d250a878aa0f15ba538a27c87b82823bee8965e0ac7e8d64f6afd86b5809a,df41167910225947d920e0bf2c97f3d9f63d8a01922ea39005a2a3eedd47aa61,0.1786664775773591,0.9512106895993377,0.0008693470820635195,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6560527544545900613,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sn-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-white,ca-oa-sn-ma-pbw,ambiguous,ambiguous,none,ambiguous,outer-black_center-white,ambiguous,False,,,vase,white,black,gray,,,0.0,0.0,False,12483973163464411844,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pbw.png,svg/wm-bysa-klam__ca-oa-sn-ma-pbw.svg,fcc81565dcc0fbd8097fdf559ec0d97099c193526261e1761d0321ef135a28d4,843de6b7e6dd894c1b9c58e82f39faf884eadb2c487c88dfde1626bd0bcf6ccb,0.2554510415769091,1.269528911989562,0.001658933979261304,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12483973163464411844,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sn-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-black,ca-oa-sn-ma-pgb,ambiguous,ambiguous,none,ambiguous,outer-gray_center-black,ambiguous,False,,,vase,black,gray,white,,,0.0,0.0,False,9905023317977145531,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pgb.png,svg/wm-bysa-klam__ca-oa-sn-ma-pgb.svg,26ff0e444e750a9bb882784eab53fcffe8a628694f60d4885a0137c22750f1ee,9d2e20f7514688d396a291cfa1fe2f42b3680fb537f9982de2484871d9fbf9f0,0.4370253581626743,0.3888701457030665,0.000869350825618615,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":9905023317977145531,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sn-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-white,ca-oa-sn-ma-pgw,ambiguous,ambiguous,none,ambiguous,outer-gray_center-white,ambiguous,False,,,vase,white,gray,black,,,0.0,0.0,False,1147844579294272037,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pgw.png,svg/wm-bysa-klam__ca-oa-sn-ma-pgw.svg,c4b88436eed331e2e077ce939d765996d244fa61997227a6ea4d99aa8128da1d,176c390ec6098da1fab2c9ccaddfc79da168680754d2bd97573f6eeeacbb4ef2,0.5983544293571922,0.2579641593779814,0.0007895794100875931,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":1147844579294272037,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sn-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-black,ca-oa-sn-ma-pwb,ambiguous,ambiguous,none,ambiguous,outer-white_center-black,ambiguous,False,,,vase,black,white,gray,,,0.0,0.0,False,10174668629555948797,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pwb.png,svg/wm-bysa-klam__ca-oa-sn-ma-pwb.svg,98d8ce1d53bc168dd5e2ef3b9575b5b91b653c5e9decda3f232185e89f837a1f,cc0cad988833a8a4e4317f8c450241713025185b6bb754800de32b8fcadc1bfb,0.7484705270505421,0.43328691131993574,0.001658933979261304,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10174668629555948797,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sn-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-gray,ca-oa-sn-ma-pwg,ambiguous,ambiguous,none,ambiguous,outer-white_center-gray,ambiguous,False,,,vase,gray,white,black,,,0.0,0.0,False,10512474910405513918,78108,v1,png/wm-bysa-klam__ca-oa-sn-ma-pwg.png,svg/wm-bysa-klam__ca-oa-sn-ma-pwg.svg,9872e146b833f51a2542e43d72ac12f4bf6c3428c1b8e2a848adff0207a873e2,91eecc1713aeeb135822e0184d088b97b0408cf960b64e5c381e8c50b70bd7fa,0.8330109278361004,0.18530024313806123,0.0007895906407528797,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10512474910405513918,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sn-mv-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-gray,ca-oa-sn-mv-pbg,ambiguous,ambiguous,none,vase,outer-black_center-gray,vase,False,,material,vase,gray,black,white,,,0.0,0.0,False,10740730233392533425,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pbg.png,svg/wm-bysa-klam__ca-oa-sn-mv-pbg.svg,e642e0b0cda5c208dba60352ebf82824edbc56ebc344b244f7e3446c0e223045,472f769062052337b4fe8ff699eca1f779752341169f153c0a4373dcd4d56bf8,0.1891265869140625,1.090665008644057,0.0025412412490656085,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10740730233392533425,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sn-mv-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-white,ca-oa-sn-mv-pbw,ambiguous,ambiguous,none,vase,outer-black_center-white,vase,False,,material,vase,white,black,gray,,,0.0,0.0,False,15940832577629682789,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pbw.png,svg/wm-bysa-klam__ca-oa-sn-mv-pbw.svg,5a03a39d9dceaa15865ea39929f84ecb6df88eae957b3e52c43a43c5a0f7d256,4d15ad601006a0c4c13d8fd140d7133e3eec9ef46d9d88872f4a04b70081e008,0.22837862500957415,1.2006379668203542,0.0026670396744963866,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":15940832577629682789,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sn-mv-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-black,ca-oa-sn-mv-pgb,ambiguous,ambiguous,none,vase,outer-gray_center-black,vase,False,,material,vase,black,gray,white,,,0.0,0.0,False,7948217106758588458,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pgb.png,svg/wm-bysa-klam__ca-oa-sn-mv-pgb.svg,6f59528732f5106e2f2e5335fc90280bf4f97b05f9d75945afad31c6d47f41c2,b92b6d0ac8c9e6fd86089d49efbc04c9bfabcb9ee4a26e72231f08bfcdbee602,0.46339213801365275,0.2626550475484232,0.0017966032179000634,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":7948217106758588458,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sn-mv-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-white,ca-oa-sn-mv-pgw,ambiguous,ambiguous,none,vase,outer-gray_center-white,vase,False,,material,vase,white,gray,black,,,0.0,0.0,False,12622057304308180554,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pgw.png,svg/wm-bysa-klam__ca-oa-sn-mv-pgw.svg,68c897558218e1d05c2d52bc310118348ef97394d2e1e76b3ef07a15a339d106,46f5a961a724a2e474366e0e177dd0cf5f278f8284b265365148a5d6c2327172,0.5708904453352386,0.1964776418172525,0.0018336307213501235,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12622057304308180554,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sn-mv-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-black,ca-oa-sn-mv-pwb,ambiguous,ambiguous,none,vase,outer-white_center-black,vase,False,,material,vase,black,white,gray,,,0.0,0.0,False,2385341674078909130,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pwb.png,svg/wm-bysa-klam__ca-oa-sn-mv-pwb.svg,6cdd3c527853b40c00dc676b7457067a35c8b38f90fe1363dd7b14d33460c85e,b208394ea3b26f010046094bf2735f45411760b5a0dedc8a39a575f99ab9f83e,0.7744815489825082,0.35301081474852747,0.0025802640673815956,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2385341674078909130,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sn-mv-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-gray,ca-oa-sn-mv-pwg,ambiguous,ambiguous,none,vase,outer-white_center-gray,vase,False,,material,vase,gray,white,black,,,0.0,0.0,False,9023580774814087930,78108,v1,png/wm-bysa-klam__ca-oa-sn-mv-pwg.png,svg/wm-bysa-klam__ca-oa-sn-mv-pwg.svg,dd57c1b6f1feaae744bd735d73de0b563f3c56e1a56793917327acf97e7deefa,a43348dc909338c0076397789a02bc136d547eb01dce5becff36d697490f9f92,0.8427249609255325,0.1851417153563104,0.0023807026323481497,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":9023580774814087930,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sf-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-gray,ca-oa-sf-ma-pbg,ambiguous,ambiguous,figure,ambiguous,outer-black_center-gray,vase,False,,shading,vase,gray,black,white,white,,-0.05332666723844868,0.03508151143909269,False,10123056768840354103,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pbg.png,svg/wm-bysa-klam__ca-oa-sf-ma-pbg.svg,4347fceadbb80c42ddb5c35f9170026840d7f6ec7ee1cf8395a4faed9e89e1e2,d30da7afc6f11efef5cb8b9f7dec8fb7077b640ce0b620e129b2ef3f94c7b5c1,0.2324773751053156,1.0588053845541294,0.001696897371485251,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":-0.05332666723844868,""shadow_dy"":0.03508151143909269,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10123056768840354103,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sf-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-white,ca-oa-sf-ma-pbw,ambiguous,ambiguous,figure,ambiguous,outer-black_center-white,vase,False,,shading,vase,white,black,gray,gray,,-0.02437621449194759,0.023147387129075894,False,12499485159743438783,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pbw.png,svg/wm-bysa-klam__ca-oa-sf-ma-pbw.svg,acf834efdd7c9777d52a6c8abd2210307a7d1b929c72d398b702e79bcd16247c,4598c80f91fb500c96dd0d857ea22fb61c3f6e72088bcc542b0d5fd08b2f4b1e,0.27147487565582873,1.2032556582465699,0.001679070562120254,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":-0.02437621449194759,""shadow_dy"":0.023147387129075894,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12499485159743438783,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sf-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-gray_center-black,ca-oa-sf-ma-pgb,ambiguous,ambiguous,figure,ambiguous,outer-gray_center-black,vase,False,,shading,vase,black,gray,white,white,,0.02978949954751682,-0.04736220681552689,False,15243490569914027852,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pgb.png,svg/wm-bysa-klam__ca-oa-sf-ma-pgb.svg,2d05dae2e4e994f5b2501a7e95a14c594380181e8057ff8e7834ecb6deffd944,c22171edf1f49ba34d85c6fc73a7df2ed4a8a2bd966692a3034631ca5ea180b7,0.46161632163851873,0.4429585080222168,0.0015948817515764858,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.02978949954751682,""shadow_dy"":-0.04736220681552689,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":15243490569914027852,""third_color"":""white""}}"
wm-bysa-klam__ca-oa-sf-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-gray_center-white,ca-oa-sf-ma-pgw,ambiguous,ambiguous,figure,ambiguous,outer-gray_center-white,vase,False,,shading,vase,white,gray,black,black,,-0.02594194704865785,-0.026167195519037543,False,6944955026836405431,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pgw.png,svg/wm-bysa-klam__ca-oa-sf-ma-pgw.svg,f317aa6ffc1a3b7cd8aa1cd73cafedf449b006a54e07ef09e62f234c92473f28,6db9d1110551a0f07c471c18590dceda60ac53e8f42e7b71725c25cb6ccb94d4,0.5807528589286056,0.3154447805814208,0.0016512447170950492,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":-0.02594194704865785,""shadow_dy"":-0.026167195519037543,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6944955026836405431,""third_color"":""black""}}"
wm-bysa-klam__ca-oa-sf-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-white_center-black,ca-oa-sf-ma-pwb,ambiguous,ambiguous,figure,ambiguous,outer-white_center-black,vase,False,,shading,vase,black,white,gray,gray,,-0.03517140835125488,-0.025537150589611476,False,8582049788883097150,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pwb.png,svg/wm-bysa-klam__ca-oa-sf-ma-pwb.svg,4d6a2b043c4d8054544902fcda17a5ac651aa5f8d22164485d3fc389dfc2bf7d,33f9df1c709a6c9d4290f3972eff9877002baf5699b70c4abf0997f33ac6d026,0.7304387073890837,0.4459704844081719,0.0016830799096275851,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":-0.03517140835125488,""shadow_dy"":-0.025537150589611476,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8582049788883097150,""third_color"":""gray""}}"
wm-bysa-klam__ca-oa-sf-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-white_center-gray,ca-oa-sf-ma-pwg,ambiguous,ambiguous,figure,ambiguous,outer-white_center-gray,vase,False,,shading,vase,gray,white,black,black,,0.024335111850435964,-0.023715317622956828,False,15277646423072942269,78108,v1,png/wm-bysa-klam__ca-oa-sf-ma-pwg.png,svg/wm-bysa-klam__ca-oa-sf-ma-pwg.svg,8d9bf0d29de1cb742a7c3a09cc70a4a358a688ccfd6bb4e3585b63dc41ce226c,e83ef00291b990b1e356eccf22c137e5d363cefb87727a67504b9d605c1fa245,0.8020589230107328,0.25890929669675633,0.0016722011385199242,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":0.024335111850435964,""shadow_dy"":-0.023715317622956828,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":15277646423072942269,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sn-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-black_center-gray,ca-of-sn-ma-pbg,ambiguous,face,none,ambiguous,outer-black_center-gray,face,False,outline,,face,black,gray,white,,,0.0,0.0,False,11418606796306069615,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pbg.png,svg/wm-bysa-klam__ca-of-sn-ma-pbg.svg,c5ead12f03eeb4488bb0e7bc885604c06d1e663228df1bce76547186a614679a,a817fb3759cc5558c11862bbbd392a5cb743eec55ffb98b3eae793bdf40777ef,0.2790363498762542,0.7581827859055045,0.0007414110866731836,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11418606796306069615,""third_color"":""white""}}"
